#water_vapour=f(CIBR)=square(b0*log10(CIBR)+b1)
#CIBR=Band_in_WV/Band_out_WV
#Sentinel 2-> CIBR= Band_9/Band_8A
#WV[g/cm2]
surface_reflectance;sun_zenith;view_zenith;azimuth;ground_altitude;b0;b1
0.2;30;5;0;1.5;-2.49403080709;-0.0655193068657
0.2;30;5;0;2.0;-2.5510418593;-0.0744747682061
0.2;30;5;0;3.0;-2.64365498815;-0.0764118022665
0.2;30;5;0;4.0;-2.8493585;-0.10644733984
0.2;30;5;45;0.0;-2.23652527118;-0.0233824675516
0.2;30;5;45;0.5;-2.24560153587;-0.0185350444616
0.2;30;5;45;1.0;-2.32502450638;-0.0347986647589
0.2;30;5;45;1.5;-2.48332932303;-0.0701804428196
0.2;30;5;45;2.0;-2.5670421258;-0.0803372134872
0.2;30;5;45;3.0;-2.6469550093;-0.0758899873098
0.2;30;5;45;4.0;-2.87098071187;-0.110630151663
0.2;30;5;90;0.0;-2.22571375914;-0.0195513341149
0.2;30;5;90;0.5;-2.24056175296;-0.0145966704833
0.2;30;5;90;1.0;-2.31810894561;-0.0276871124561
0.2;30;5;90;1.5;-2.45691230443;-0.062115832361
0.2;30;5;90;2.0;-2.57825896027;-0.0854626993328
0.2;30;5;90;3.0;-2.63450060798;-0.0759670831651
0.2;30;5;90;4.0;-2.8540815817;-0.109292732002
0.2;30;5;125;0.0;-2.23367673267;-0.0226504854194
0.2;30;5;125;0.5;-2.2407056832;-0.0143703186731
0.2;30;5;125;1.0;-2.33551471157;-0.0378936778926
0.2;30;5;125;1.5;-2.41586293237;-0.0486947178131
0.2;30;5;125;2.0;-2.56814456556;-0.0846084039967
0.2;30;5;125;3.0;-2.64455703239;-0.078685518782
0.2;30;5;125;4.0;-2.83818408729;-0.104453897216
0.2;30;5;180;0.0;-2.24988645139;-0.0293376876292
0.2;30;5;180;0.5;-2.24347505294;-0.0168536016406
0.2;30;5;180;1.0;-2.34378706623;-0.0396902694245
0.2;30;5;180;1.5;-2.4464074346;-0.0576650031512
0.2;30;5;180;2.0;-2.5706446672;-0.0829642805362
0.2;30;5;180;3.0;-2.64744830213;-0.0781386713123
0.2;30;5;180;4.0;-2.85238699543;-0.10927665632
0.2;30;10;0;0.0;-2.28292109296;-0.0400583267057
0.2;30;10;0;0.5;-2.25815398116;-0.0194642153344
0.2;30;10;0;1.0;-2.35114198386;-0.0397015608046
0.2;30;10;0;1.5;-2.46741533076;-0.0660169803682
0.2;30;10;0;2.0;-2.56566945551;-0.0790207380904
0.2;30;10;0;3.0;-2.64375210285;-0.0786668088997
0.2;30;10;0;4.0;-2.86758446658;-0.114658460394
0.2;30;10;45;0.0;-2.28462887079;-0.037788351417
0.2;30;10;45;0.5;-2.26219162748;-0.0252987174652
0.2;30;10;45;1.0;-2.32118511666;-0.0336424794978
0.2;30;10;45;1.5;-2.47624145015;-0.069644258417
0.2;30;10;45;2.0;-2.56045243145;-0.077054614122
0.2;30;10;45;3.0;-2.62621098547;-0.0737310076547
0.2;30;10;45;4.0;-2.86395230362;-0.11164449932
0.2;30;10;90;0.0;-2.20784257001;-0.0145817405559
0.2;30;10;90;0.5;-2.23827323592;-0.0169146187052
0.2;30;10;90;1.0;-2.32512526116;-0.0373834896507
0.2;30;10;90;1.5;-2.46456600852;-0.0643673164949
0.2;30;10;90;2.0;-2.55178038409;-0.0781776659499
0.2;30;10;90;3.0;-2.65606785108;-0.0838145316852
0.2;30;10;90;4.0;-2.84492359445;-0.108152621966
0.2;30;10;125;0.0;-2.22988789774;-0.0260367616141
0.2;30;10;125;0.5;-2.23897065917;-0.019428181574
0.2;30;10;125;1.0;-2.30125993479;-0.0286624372383
0.2;30;10;125;1.5;-2.44585331483;-0.0609798253196
0.2;30;10;125;2.0;-2.54780280412;-0.077799568533
0.2;30;10;125;3.0;-2.63647023391;-0.0780233992142
0.2;30;10;125;4.0;-2.85069265377;-0.108549686706
0.2;30;10;180;0.0;-2.23161399441;-0.0271630227546
0.2;30;10;180;0.5;-2.23111722172;-0.0158353641826
0.2;30;10;180;1.0;-2.30648628093;-0.0309645062907
0.2;30;10;180;1.5;-2.47767422654;-0.0687316909357
0.2;30;10;180;2.0;-2.54097755542;-0.0728822171498
0.2;30;10;180;3.0;-2.63879410407;-0.0810798621335
0.2;30;10;180;4.0;-2.83830165038;-0.10579873333
0.2;30;15;0;0.0;-2.22688147985;-0.024446757834
0.2;30;15;0;0.5;-2.25198668702;-0.0238481605381
0.2;30;15;0;1.0;-2.31278473126;-0.0334416080589
0.2;30;15;0;1.5;-2.41803822729;-0.0533969374509
0.2;30;15;0;2.0;-2.56432620146;-0.0813464256649
0.2;30;15;0;3.0;-2.63480951916;-0.0823966614638
0.2;30;15;0;4.0;-2.8596679565;-0.112793557345
0.2;30;15;45;0.0;-2.2521470374;-0.0339166001125
0.2;30;15;45;0.5;-2.24581130336;-0.0194379304797
0.2;30;15;45;1.0;-2.31666094824;-0.0331592314754
0.2;30;15;45;1.5;-2.45925208588;-0.0621140206571
0.2;30;15;45;2.0;-2.55416165407;-0.0799841365968
0.2;30;15;45;3.0;-2.63612743678;-0.0791586806532
0.2;30;15;45;4.0;-2.83823637106;-0.105756864299
0.2;30;15;90;0.0;-2.23059238286;-0.0299429682112
0.2;30;15;90;0.5;-2.24785230929;-0.0217514360914
0.2;30;15;90;1.0;-2.32020056742;-0.0363070113106
0.2;30;15;90;1.5;-2.44749158339;-0.062618336973
0.2;30;15;90;2.0;-2.52878634052;-0.0740770406247
0.2;30;15;90;3.0;-2.62398310899;-0.0771807683629
0.2;30;15;90;4.0;-2.82709252886;-0.103623273071
0.2;30;15;125;0.0;-2.21926154508;-0.0266102001267
0.2;30;15;125;0.5;-2.21878948287;-0.0165479559076
0.2;30;15;125;1.0;-2.30133201074;-0.034236430293
0.2;30;15;125;1.5;-2.46912283587;-0.0703302850358
0.2;30;15;125;2.0;-2.53573872366;-0.0766427674312
0.2;30;15;125;3.0;-2.620021605;-0.0779892459832
0.2;30;15;125;4.0;-2.84703486793;-0.108680892594
0.2;30;15;180;0.0;-2.20611822344;-0.0246840837263
0.2;30;15;180;0.5;-2.2266709268;-0.0220535680776
0.2;30;15;180;1.0;-2.28534017999;-0.028680883316
0.2;30;15;180;1.5;-2.44679485726;-0.0636545604842
0.2;30;15;180;2.0;-2.5081008176;-0.067682287018
0.2;30;15;180;3.0;-2.61246752012;-0.0757001117563
0.2;30;15;180;4.0;-2.81459792343;-0.104705369671
0.2;30;20;0;0.0;-2.25249535283;-0.036120263939
0.2;30;20;0;0.5;-2.24177888365;-0.0235785584433
0.2;30;20;0;1.0;-2.32524639244;-0.0381644081174
0.2;30;20;0;1.5;-2.44746439353;-0.0637532277438
0.2;30;20;0;2.0;-2.53939192325;-0.0825184455035
0.2;30;20;0;3.0;-2.62549102807;-0.0790770981503
0.2;30;20;0;4.0;-2.82722919608;-0.112832398663
0.2;30;20;45;0.0;-2.25443305776;-0.0328787432557
0.2;30;20;45;0.5;-2.22728497541;-0.0197599695505
0.2;30;20;45;1.0;-2.31773051273;-0.0383477623772
0.2;30;20;45;1.5;-2.42927317822;-0.0620952976993
0.2;30;20;45;2.0;-2.55509756702;-0.0836744869479
0.2;30;20;45;3.0;-2.62292710358;-0.0821321680369
0.2;30;20;45;4.0;-2.82098470658;-0.108631751391
0.2;30;20;90;0.0;-2.22666818208;-0.0287418734436
0.2;30;20;90;0.5;-2.2426906505;-0.0288405295101
0.2;30;20;90;1.0;-2.29233859915;-0.0293826137332
0.2;30;20;90;1.5;-2.41398274892;-0.0544649750694
0.2;30;20;90;2.0;-2.53302763704;-0.080109926691
0.2;30;20;90;3.0;-2.61627086056;-0.0803642251678
0.2;30;20;90;4.0;-2.80699702477;-0.104705663125
0.2;30;20;125;0.0;-2.21779243312;-0.0278776298285
0.2;30;20;125;0.5;-2.20351639214;-0.0123857519631
0.2;30;20;125;1.0;-2.28028925613;-0.0293127519839
0.2;30;20;125;1.5;-2.42521899585;-0.0634841725745
0.2;30;20;125;2.0;-2.512651922;-0.0730311492655
0.2;30;20;125;3.0;-2.59677256642;-0.0757544510597
0.2;30;20;125;4.0;-2.80148123615;-0.101983519866
0.2;30;20;180;0.0;-2.2123709743;-0.0280479022157
0.2;30;20;180;0.5;-2.20965847079;-0.0182078464217
0.2;30;20;180;1.0;-2.26244769859;-0.0244719270999
0.2;30;20;180;1.5;-2.40703631527;-0.0548950477595
0.2;30;20;180;2.0;-2.49830172794;-0.0734093165417
0.2;30;20;180;3.0;-2.60182438711;-0.0791678865718
0.2;30;20;180;4.0;-2.805875481;-0.106930599037
0.2;45;0;0;0.0;-2.12278398499;-0.0262882067362
0.2;45;0;0;0.5;-2.11313412098;-0.0113900152965
0.2;45;0;0;1.0;-2.19676474104;-0.0305460659287
0.2;45;0;0;1.5;-2.33397271711;-0.0624868576423
0.2;45;0;0;2.0;-2.40846011085;-0.068410848054
0.2;45;0;0;3.0;-2.50596004752;-0.0755039747776
0.2;45;0;0;4.0;-2.66941425179;-0.0964801348985
0.2;45;0;45;0.0;-2.12510312689;-0.0253226149781
0.2;45;0;45;0.5;-2.11312688651;-0.0109809207446
0.2;45;0;45;1.0;-2.17549220715;-0.0234771897397
0.2;45;0;45;1.5;-2.31122038906;-0.0537386506709
0.2;45;0;45;2.0;-2.39802275441;-0.06815682414
0.2;45;0;45;3.0;-2.48636936032;-0.0710725782612
0.2;45;0;45;4.0;-2.65969631281;-0.0929286881079
0.2;45;0;90;0.0;-2.11927468335;-0.02410226109
0.2;45;0;90;0.5;-2.11944935182;-0.0166806397228
0.2;45;0;90;1.0;-2.17867448794;-0.0221208013238
0.2;45;0;90;1.5;-2.33259064979;-0.0633217117764
0.2;45;0;90;2.0;-2.38832267171;-0.0647498207901
0.2;45;0;90;3.0;-2.49714026026;-0.073761371939
0.2;45;0;90;4.0;-2.67459863244;-0.0968602313616
0.2;45;0;125;0.0;-2.10076927698;-0.0151354940084
0.2;45;0;125;0.5;-2.11324924911;-0.0131798457295
0.2;45;0;125;1.0;-2.19334852911;-0.0262852688507
0.2;45;0;125;1.5;-2.30226432745;-0.0516832036937
0.2;45;0;125;2.0;-2.41368151948;-0.068092800615
0.2;45;0;125;3.0;-2.490446567;-0.0741227931093
0.2;45;0;125;4.0;-2.69816280921;-0.100304818953
0.2;45;0;180;0.0;-2.13279105627;-0.0253309799289
0.2;45;0;180;0.5;-2.11517171764;-0.0147469257203
0.2;45;0;180;1.0;-2.1748377294;-0.0225861339829
0.2;45;0;180;1.5;-2.29881989656;-0.0503376439442
0.2;45;0;180;2.0;-2.40366492972;-0.0696915225974
0.2;45;0;180;3.0;-2.50085060791;-0.0746083101232
0.2;45;0;180;4.0;-2.68737976874;-0.100364723041
0.2;45;5;0;0.0;-2.14490287993;-0.0297920971229
0.2;45;5;0;0.5;-2.12621278721;-0.0182651208913
0.2;45;5;0;1.0;-2.18630305887;-0.0287090738279
0.2;45;5;0;1.5;-2.38935939477;-0.077621959307
0.2;45;5;0;2.0;-2.40962670112;-0.0677912062419
0.2;45;5;0;3.0;-2.4872318608;-0.073401706161
0.2;45;5;0;4.0;-2.69444019836;-0.102444505929
0.2;45;5;45;0.0;-2.12185263328;-0.0240799230661
0.2;45;5;45;0.5;-2.1117509149;-0.00714092626682
0.2;45;5;45;1.0;-2.18296745259;-0.0241273451111
0.2;45;5;45;1.5;-2.30840551345;-0.0545380432752
0.2;45;5;45;2.0;-2.41493404272;-0.0740627853434
0.2;45;5;45;3.0;-2.47668879063;-0.0683453578885
0.2;45;5;45;4.0;-2.67594455003;-0.0945836747196
0.2;45;5;90;0.0;-2.10783530949;-0.0210465679651
0.2;45;5;90;0.5;-2.12968027623;-0.0159550813353
0.2;45;5;90;1.0;-2.18223394123;-0.0260157953362
0.2;45;5;90;1.5;-2.32644440739;-0.0568700667359
0.2;45;5;90;2.0;-2.38949937235;-0.0664188121088
0.2;45;5;90;3.0;-2.49596192737;-0.0741793284535
0.2;45;5;90;4.0;-2.68295882856;-0.0996899767202
0.2;45;5;125;0.0;-2.09473669229;-0.0141249003905
0.2;45;5;125;0.5;-2.10854523764;-0.0127422848605
0.2;45;5;125;1.0;-2.18153088315;-0.0235238873791
0.2;45;5;125;1.5;-2.31204893935;-0.0538059704257
0.2;45;5;125;2.0;-2.40628281351;-0.0721905223767
0.2;45;5;125;3.0;-2.48329404459;-0.0729398144158
0.2;45;5;125;4.0;-2.67692577064;-0.0997963132405
0.2;45;5;180;0.0;-2.10850213974;-0.0226724660851
0.2;45;5;180;0.5;-2.11874682556;-0.0128187100563
0.2;45;5;180;1.0;-2.17646408835;-0.0248374482541
0.2;45;5;180;1.5;-2.27953424969;-0.0446348207098
0.2;45;5;180;2.0;-2.39534656264;-0.0695941634803
0.2;45;5;180;3.0;-2.47532160669;-0.0686263064828
0.2;45;5;180;4.0;-2.66917798528;-0.0940463408194
0.2;45;10;0;0.0;-2.10671719443;-0.0197069161756
0.2;45;10;0;0.5;-2.13947836838;-0.0209581335618
0.2;45;10;0;1.0;-2.20940199704;-0.0320269916291
0.2;45;10;0;1.5;-2.32583861723;-0.0617835149812
0.2;45;10;0;2.0;-2.39397289885;-0.0672904519327
0.2;45;10;0;3.0;-2.4883182776;-0.0736322321653
0.2;45;10;0;4.0;-2.67595769533;-0.0993405583587
0.2;45;10;45;0.0;-2.11483419709;-0.0250833740217
0.2;45;10;45;0.5;-2.12033790092;-0.0166951353581
0.2;45;10;45;1.0;-2.19770972414;-0.0320117907974
0.2;45;10;45;1.5;-2.33040099538;-0.0628557782186
0.2;45;10;45;2.0;-2.40732476271;-0.0734158277382
0.2;45;10;45;3.0;-2.48337883018;-0.0741141856787
0.2;45;10;45;4.0;-2.67648395896;-0.0979234307662
0.2;45;10;90;0.0;-2.11682640406;-0.0264521171598
0.2;45;10;90;0.5;-2.11886757692;-0.0153894198067
0.2;45;10;90;1.0;-2.16941344307;-0.0206769692923
0.2;45;10;90;1.5;-2.29099565031;-0.0488534492891
0.2;45;10;90;2.0;-2.3968396601;-0.0715632162822
0.2;45;10;90;3.0;-2.47905768011;-0.073065401387
0.2;45;10;90;4.0;-2.67011130126;-0.0979098390106
0.2;45;10;125;0.0;-2.10299113539;-0.0196951249324
0.2;45;10;125;0.5;-2.10343775599;-0.0133721558085
0.2;45;10;125;1.0;-2.17907648568;-0.0272722035837
0.2;45;10;125;1.5;-2.32499439149;-0.0613190242911
0.2;45;10;125;2.0;-2.39419401674;-0.0735073985532
0.2;45;10;125;3.0;-2.49601234;-0.0774820177825
0.2;45;10;125;4.0;-2.66930636717;-0.0976927434834
0.2;45;10;180;0.0;-2.10794559563;-0.0262453981234
0.2;45;10;180;0.5;-2.09383188104;-0.00864805994683
0.2;45;10;180;1.0;-2.15280715613;-0.01700483767
0.2;45;10;180;1.5;-2.2901304267;-0.0485243509315
0.2;45;10;180;2.0;-2.39930275417;-0.0746194728485
0.2;45;10;180;3.0;-2.46898791714;-0.0691708546154
0.2;45;10;180;4.0;-2.66771916869;-0.0960429205106
0.2;45;15;0;0.0;-2.11848187441;-0.0263939109891
0.2;45;15;0;0.5;-2.12618840348;-0.019770973717
0.2;45;15;0;1.0;-2.19131526472;-0.0290459827428
0.2;45;15;0;1.5;-2.3247224599;-0.056980032726
0.2;45;15;0;2.0;-2.41670541641;-0.078020995044
0.2;45;15;0;3.0;-2.48547442132;-0.0731566789626
0.2;45;15;0;4.0;-2.68762287264;-0.102087209431
0.2;45;15;45;0.0;-2.10340953701;-0.0201514503405
0.2;45;15;45;0.5;-2.11927089274;-0.0159945913298
0.2;45;15;45;1.0;-2.18478150748;-0.0284716668173
0.2;45;15;45;1.5;-2.31111492219;-0.0586636733341
0.2;45;15;45;2.0;-2.39337175707;-0.0652777972555
0.2;45;15;45;3.0;-2.47595141458;-0.0709105650831
0.2;45;15;45;4.0;-2.70145200733;-0.108213266829
0.2;45;15;90;0.0;-2.10083845359;-0.0265979144919
0.2;45;15;90;0.5;-2.09952940287;-0.0139623039473
0.2;45;15;90;1.0;-2.18238099747;-0.031762096483
0.2;45;15;90;1.5;-2.2751106489;-0.047301269708
0.2;45;15;90;2.0;-2.3917241985;-0.0726737790528
0.2;45;15;90;3.0;-2.45444152338;-0.0660994225885
0.2;45;15;90;4.0;-2.66803002365;-0.100618366326
0.2;45;15;125;0.0;-2.13515640188;-0.0377457133948
0.2;45;15;125;0.5;-2.09596573347;-0.0102253682233
0.2;45;15;125;1.0;-2.16175339013;-0.0213995579509
0.2;45;15;125;1.5;-2.2749636121;-0.0475935269875
0.2;45;15;125;2.0;-2.38595204248;-0.072354963455
0.2;45;15;125;3.0;-2.45779967293;-0.0680611862042
0.2;45;15;125;4.0;-2.66221456305;-0.103696637526
0.2;45;15;180;0.0;-2.07856327542;-0.0158921150653
0.2;45;15;180;0.5;-2.09457631623;-0.0119544529966
0.2;45;15;180;1.0;-2.16539315161;-0.0284657220026
0.2;45;15;180;1.5;-2.27464149707;-0.0518692394995
0.2;45;15;180;2.0;-2.37131987176;-0.0700121380385
0.2;45;15;180;3.0;-2.45780761763;-0.0715216243227
0.2;45;15;180;4.0;-2.65389442511;-0.0985484594776
0.2;45;20;0;0.0;-2.13274063557;-0.0322666594304
0.2;45;20;0;0.5;-2.12837031082;-0.0220998197129
0.2;45;20;0;1.0;-2.20487210346;-0.0387128702104
0.2;45;20;0;1.5;-2.28246257183;-0.0501555154945
0.2;45;20;0;2.0;-2.40183205152;-0.0776446051394
0.2;45;20;0;3.0;-2.4732793537;-0.0728235739557
0.2;45;20;0;4.0;-2.64923493868;-0.097276622514
0.2;45;20;45;0.0;-2.10665574365;-0.0246760618676
0.2;45;20;45;0.5;-2.11740581069;-0.0199469051819
0.2;45;20;45;1.0;-2.19726987209;-0.0356745767704
0.2;45;20;45;1.5;-2.29006080269;-0.0536903206913
0.2;45;20;45;2.0;-2.39646468031;-0.0727912885925
0.2;45;20;45;3.0;-2.46773351725;-0.0745674466443
0.2;45;20;45;4.0;-2.6352298728;-0.0903237750831
0.2;45;20;90;0.0;-2.09063513227;-0.0248943593382
0.2;45;20;90;0.5;-2.09434818672;-0.0151187438574
0.2;45;20;90;1.0;-2.15204146482;-0.0230419862871
0.2;45;20;90;1.5;-2.26745498642;-0.0465838797785
0.2;45;20;90;2.0;-2.3782603959;-0.0716934027463
0.2;45;20;90;3.0;-2.45380751823;-0.0707991587113
0.2;45;20;90;4.0;-2.67065347078;-0.102448847323
0.2;45;20;125;0.0;-2.07822438569;-0.0209184826448
0.2;45;20;125;0.5;-2.09001322214;-0.00944760170557
0.2;45;20;125;1.0;-2.15077697286;-0.025608466996
0.2;45;20;125;1.5;-2.27345071832;-0.0522344287982
0.2;45;20;125;2.0;-2.36493781918;-0.0676250706277
0.2;45;20;125;3.0;-2.44815096156;-0.0701282037356
0.2;45;20;125;4.0;-2.65044496675;-0.100415914164
0.2;45;20;180;0.0;-2.06478835619;-0.0150949410271
0.2;45;20;180;0.5;-2.08921874108;-0.0135395253555
0.2;45;20;180;1.0;-2.13371812559;-0.0185031965131
0.2;45;20;180;1.5;-2.28507032909;-0.0552513880664
0.2;45;20;180;2.0;-2.35821028171;-0.0683129296118
0.2;45;20;180;3.0;-2.43965672278;-0.0675383453118
0.2;45;20;180;4.0;-2.64674318958;-0.101080457031
0.2;60;0;0;0.0;-1.93962773627;-0.031101542441
0.2;60;0;0;0.5;-1.92548299598;-0.0137522410809
0.2;60;0;0;1.0;-1.98805091995;-0.0298863882699
0.2;60;0;0;1.5;-2.06247350736;-0.0396667555296
0.2;60;0;0;2.0;-2.16542838521;-0.0649090225781
0.2;60;0;0;3.0;-2.23472514538;-0.0653866543781
0.2;60;0;0;4.0;-2.40279499219;-0.0885324110481
0.2;60;0;45;0.0;-1.93014535203;-0.0242047700521
0.2;60;0;45;0.5;-1.91011427695;-0.00844868559325
0.2;60;0;45;1.0;-1.98422895048;-0.0257856844993
0.2;60;0;45;1.5;-2.09898325935;-0.0511131114784
0.2;60;0;45;2.0;-2.15366428636;-0.0577218894305
0.2;60;0;45;3.0;-2.21994415318;-0.0582559111242
0.2;60;0;45;4.0;-2.39402603627;-0.0857362592167
0.2;60;0;90;0.0;-1.91554374068;-0.0193382103639
0.2;60;0;90;0.5;-1.92497108591;-0.0134869467983
0.2;60;0;90;1.0;-1.97082086594;-0.0178672915575
0.2;60;0;90;1.5;-2.08723298409;-0.0507928175129
0.2;60;0;90;2.0;-2.15380122511;-0.0594881588104
0.2;60;0;90;3.0;-2.23530424738;-0.0661223764505
0.2;60;0;90;4.0;-2.40696630543;-0.0875642702391
0.2;60;0;125;0.0;-1.91304166289;-0.017430884892
0.2;60;0;125;0.5;-1.91778846005;-0.00530673175093
0.2;60;0;125;1.0;-1.95923407596;-0.0156515783432
0.2;60;0;125;1.5;-2.07518923688;-0.0462394686593
0.2;60;0;125;2.0;-2.16470192651;-0.0661249015409
0.2;60;0;125;3.0;-2.22728284485;-0.0634465183127
0.2;60;0;125;4.0;-2.40247267392;-0.0877727080696
0.2;60;0;180;0.0;-1.91564509695;-0.0228237282585
0.2;60;0;180;0.5;-1.9257229199;-0.0128568933796
0.2;60;0;180;1.0;-1.9657129993;-0.0202171275443
0.2;60;0;180;1.5;-2.08046088081;-0.0430147116236
0.2;60;0;180;2.0;-2.14625940238;-0.0568895222228
0.2;60;0;180;3.0;-2.23039468043;-0.0663145299182
0.2;60;0;180;4.0;-2.39644593327;-0.0857924165289
0.2;60;5;0;0.0;-1.93626635939;-0.0273458386007
0.2;60;5;0;0.5;-1.91191777631;-0.0088709175951
0.2;60;5;0;1.0;-1.97690766178;-0.0214846324202
0.2;60;5;0;1.5;-2.05528126548;-0.0364256260942
0.2;60;5;0;2.0;-2.15994389172;-0.0607711125057
0.2;60;5;0;3.0;-2.21839450914;-0.0582753730508
0.2;60;5;0;4.0;-2.37760323999;-0.0826049685746
0.2;60;5;45;0.0;-1.93455374035;-0.0282150906467
0.2;60;5;45;0.5;-1.93913778687;-0.017313340375
0.2;60;5;45;1.0;-1.97495876087;-0.0212755238245
0.2;60;5;45;1.5;-2.10853338336;-0.057863555324
0.2;60;5;45;2.0;-2.15582963897;-0.0586004658693
0.2;60;5;45;3.0;-2.20311528877;-0.0540691815218
0.2;60;5;45;4.0;-2.38805364863;-0.0820111112569
0.2;60;5;90;0.0;-1.93419259757;-0.0287393462569
0.2;60;5;90;0.5;-1.9241857005;-0.0178423661709
0.2;60;5;90;1.0;-1.9659631802;-0.0193600447985
0.2;60;5;90;1.5;-2.07611787254;-0.045116907802
0.2;60;5;90;2.0;-2.15924644476;-0.0616830372036
0.2;60;5;90;3.0;-2.21853258833;-0.0610216779159
0.2;60;5;90;4.0;-2.39598582091;-0.087375630259
0.2;60;5;125;0.0;-1.91388952068;-0.0179245322834
0.2;60;5;125;0.5;-1.91648828308;-0.00765975508157
0.2;60;5;125;1.0;-1.97276997297;-0.0185098785801
0.2;60;5;125;1.5;-2.07478814753;-0.0484386708982
0.2;60;5;125;2.0;-2.14189567003;-0.0584451149586
0.2;60;5;125;3.0;-2.21415273266;-0.0582640224748
0.2;60;5;125;4.0;-2.38892070623;-0.0871829979264
0.2;60;5;180;0.0;-1.9168330541;-0.0241565431805
0.2;60;5;180;0.5;-1.91861071293;-0.0103791901928
0.2;60;5;180;1.0;-1.9864285525;-0.0277000605531
0.2;60;5;180;1.5;-2.07497392961;-0.0419446337529
0.2;60;5;180;2.0;-2.14940481618;-0.0625758161274
0.2;60;5;180;3.0;-2.2099388163;-0.0566352333017
0.2;60;5;180;4.0;-2.39436006343;-0.0876154171926
0.2;60;10;0;0.0;-1.95231109197;-0.0260769358712
0.2;60;10;0;0.5;-1.95649340075;-0.0205780918709
0.2;60;10;0;1.0;-1.9809068088;-0.0263540726354
0.2;60;10;0;1.5;-2.08012621424;-0.0441462196473
0.2;60;10;0;2.0;-2.15551514548;-0.0614077971277
0.2;60;10;0;3.0;-2.21532884285;-0.0574955078472
0.2;60;10;0;4.0;-2.40927639694;-0.0887760257908
0.2;60;10;45;0.0;-1.94216911698;-0.0285499069075
0.2;60;10;45;0.5;-1.92877841588;-0.0130844100492
0.2;60;10;45;1.0;-1.98912079877;-0.0259653105588
0.2;60;10;45;1.5;-2.0788370005;-0.0462720487082
0.2;60;10;45;2.0;-2.15240863656;-0.0585420901159
0.2;60;10;45;3.0;-2.22021489621;-0.0585264521027
0.2;60;10;45;4.0;-2.38970275138;-0.0865087881054
0.2;60;10;90;0.0;-1.90936977445;-0.0152267449499
0.2;60;10;90;0.5;-1.9263652805;-0.0162807494889
0.2;60;10;90;1.0;-1.95728209931;-0.01352531597
0.2;60;10;90;1.5;-2.07828632084;-0.0442859237756
0.2;60;10;90;2.0;-2.14007224704;-0.055987927391
0.2;60;10;90;3.0;-2.20431648198;-0.0567042390131
0.2;60;10;90;4.0;-2.38765158998;-0.0853399847882
0.2;60;10;125;0.0;-1.92341265559;-0.023695235496
0.2;60;10;125;0.5;-1.93380124546;-0.014878362716
0.2;60;10;125;1.0;-1.95432315695;-0.0186905916695
0.2;60;10;125;1.5;-2.06775491325;-0.0437283528554
0.2;60;10;125;2.0;-2.14821512539;-0.0640747467673
0.2;60;10;125;3.0;-2.21103805295;-0.0572894632526
0.2;60;10;125;4.0;-2.37999592515;-0.0873651818071
0.2;60;10;180;0.0;-1.94205930376;-0.0298799265002
0.2;60;10;180;0.5;-1.92299506751;-0.0152337766783
0.2;60;10;180;1.0;-1.97035328818;-0.0191355804428
0.2;60;10;180;1.5;-2.06582509643;-0.0421463975323
0.2;60;10;180;2.0;-2.14058477585;-0.0599042480586
0.2;60;10;180;3.0;-2.20473752275;-0.0584672780397
0.2;60;10;180;4.0;-2.38838694984;-0.0867528325638
0.2;60;15;0;0.0;-1.93913661911;-0.031546613535
0.2;60;15;0;0.5;-1.95364373777;-0.0215203443031
0.2;60;15;0;1.0;-1.98722580401;-0.0251277485932
0.2;60;15;0;1.5;-2.11011260389;-0.0532518061647
0.2;60;15;0;2.0;-2.16224519317;-0.0638810540891
0.2;60;15;0;3.0;-2.22872305117;-0.0634494739991
0.2;60;15;0;4.0;-2.39263622226;-0.0895175592067
0.2;60;15;45;0.0;-1.9340778625;-0.0241749398024
0.2;60;15;45;0.5;-1.9220508354;-0.014180236967
0.2;60;15;45;1.0;-1.98701587169;-0.0218196843093
0.2;60;15;45;1.5;-2.08679099828;-0.0510746696121
0.2;60;15;45;2.0;-2.16207144401;-0.065287245
0.2;60;15;45;3.0;-2.2290771934;-0.064930164761
0.2;60;15;45;4.0;-2.39041903163;-0.085197276209
0.2;60;15;90;0.0;-1.95104447864;-0.0356237392947
0.2;60;15;90;0.5;-1.92528504237;-0.0172546254844
0.2;60;15;90;1.0;-1.96204935575;-0.021549474465
0.2;60;15;90;1.5;-2.08429860953;-0.0521651104873
0.2;60;15;90;2.0;-2.14058961345;-0.0595513678945
0.2;60;15;90;3.0;-2.20847353185;-0.0581492450195
0.2;60;15;90;4.0;-2.37404719993;-0.0823794046525
0.2;60;15;125;0.0;-1.91924306381;-0.0251748055801
0.2;60;15;125;0.5;-1.90614409673;-0.0112198073534
0.2;60;15;125;1.0;-1.96746013108;-0.027658579596
0.2;60;15;125;1.5;-2.0526432991;-0.0407963072709
0.2;60;15;125;2.0;-2.16070125411;-0.061430143353
0.2;60;15;125;3.0;-2.20921488928;-0.0595385791022
0.2;60;15;125;4.0;-2.38951684957;-0.0935208972475
0.2;60;15;180;0.0;-1.93556522164;-0.0321139504845
0.2;60;15;180;0.5;-1.91831677445;-0.0169074953076
0.2;60;15;180;1.0;-1.96208079763;-0.0238884567482
0.2;60;15;180;1.5;-2.07564279677;-0.051262278834
0.2;60;15;180;2.0;-2.12760796424;-0.0592671658887
